GCP_Replicated_Project,ProductArea,GCP_Replicated_Dataset,GCP_Replicated_Table,TD_Database_Name,TD_Object_Name,Target_Project,Target_Dataset,Target_View_Name,BQ_View,Collate_View_Created,UG_Classification,K45_Created,Need_Historical_Data,Script_Count,Flipped_Date,Comments,In_Master_Sheet,Unnamed_18,Temp,Bizdo_Tablename,Replication_Dag_Name,Replication_Dag_Schedule,Modernized_Project,Modernized_Table,Modernized_Dag_Name,Modernized_Dag_Schedule
vzw-fin-st-inventory-20,,ds_inventory_162,marketing_summary_6253,EDW_PRD_247,network_lookup_6254,vzw-mkt-ds-customer-21,ds_marketing_090,network_lookup_6254,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.atg_device_alldetails_v,Yes,,,,,12/2/2025,Pointing to mordernized table udm_prd_tbls.atg_device_alldetails,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.atg_device_alldetails,dg_gk1v_edwdo_wls_udm_misc_atg_device_to_alldetails,
vzw-ops-pl-customer-18,,ds_network_156,customer_fact_6257,FIN_CORE_254,customer_fact_6257,vzw-ops-pl-customer-18,ds_billing_097,customer_fact_6257,vz-it-pr-gk1v-bizdo-0.ntl_prdusr_tbls.auto_device_backlog,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.auto_device_backlog,dg_gk1v_edwpr_tpt_mrkt_auto_device_backlog,"""30 12 * * *""",,,,
vzw-mkt-ds-customer-21,,ds_billing_164,sales_lookup_6258,MKT_UDA_288,sales_lookup_6258,vzw-mkt-ds-customer-21,ds_billing_136,sales_lookup_6258,vz-it-pr-gk1v-edwdo-0.viva_cdi_tblsv.auto_free_preview,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,marketing_xref_6259,EDW_PRD_229,marketing_xref_6259,vzw-ops-pl-customer-18,ds_customer_070,marketing_xref_6259,vz-it-pr-gk1v-bizdo-0.hqmkt_prd_qmtbls.aw_mkt_home_activity,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.aw_mkt_home_activity,dg_gk1v_edwpr_tpt_mrkt_aw_mkt_home_activity,"""30 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_detail_6260,EDW_PRD_249,inventory_detail_6260,vzw-ops-pl-customer-18,ds_billing_092,inventory_detail_6260,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.b2b_campaigns_treat_control,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.b2b_campaigns_treat_control,dg_gk1v_edwpr_tpt_mrkt_b2b_campaigns_treat_control,"""00 13 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,sales_detail_6263,EDW_PRD_249,sales_detail_6263,vzw-ops-pl-customer-18,ds_billing_092,sales_detail_6263,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.bah_min,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bah_min,dg_gk1v_edwdo_mrkt_bah_min,32 14 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,marketing_lookup_6264,EDW_PRD_249,marketing_lookup_6264,vzw-ops-pl-customer-18,ds_billing_092,marketing_lookup_6264,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.bah_min_hist,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bah_min_hist,dg_gk1v_edwdo_mrkt_bah_min_hist,37 12 * * *,,,,
vzw-ops-pl-customer-18,,ds_network_156,sales_summary_6265,EDW_PRD_249,sales_summary_6265,vzw-ops-pl-customer-18,ds_billing_092,sales_summary_6265,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.bah_min_home,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bah_min_home,dg_gk1v_edwdo_mrkt_bah_min_home,"""35 13 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_fact_6266,EDW_PRD_249,customer_fact_6266,vzw-ops-pl-customer-18,ds_billing_092,customer_fact_6266,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.bah_min_prici,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bah_min_prici,dg_gk1v_edwdo_mrkt_bah_min_prici,"""15 14 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_xref_6267,EDW_PRD_249,inventory_xref_6267,vzw-ops-pl-customer-18,ds_billing_092,inventory_xref_6267,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.bah_min_prici_hist,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bah_min_prici_hist,dg_gk1v_edwdo_mrkt_bah_min_prici_hist,"""19 15 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,finance_summary_6268,OPS_DATA_250,finance_summary_6268,vzw-ops-pl-customer-18,ds_customer_093,finance_summary_6268,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtmptbls.base_addr_hist_rpdt,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.base_addr_hist_rpdt,dg_gk1v_edwdo_mrkt_base_addr_hist_rpdt,07 14 * * *,,,,
vzw-fin-st-inventory-20,Growth,ds_inventory_162,customer_dim_6269,OPS_DATA_190,customer_dim_6269,vzw-mkt-ds-customer-21,ds_network_026,customer_dim_6269,vz-it-pr-gk1v-edwdo-0.crd_prd_allvm.base_address,Yes,,,,,11/18/2025,Pointing to modernized table crd_prd_tbls.base_address,Yes,,,,,,vzw-it-pr-billing-00,crd_prd_tbls.base_address,"dg_gk1v_edwdo_wls_udm_crd_crd_t1020_ld_base_address_all_acct_hist
dg_gk1v_edwdo_wls_udm_crd_crd_t1100_ld_base_address_hist","At 10:00, on Sunday
At 10:30, every day"
vzw-fin-st-inventory-20,Growth,ds_inventory_162,network_detail_6270,OPS_DATA_190,network_detail_6270,vzw-mkt-ds-customer-21,ds_network_026,network_detail_6270,vz-it-pr-gk1v-edwdo-0.crd_prd_allvm.base_address_all_acct,Yes,,,,,11/18/2025,Pointing to modernized table crd_prd_tbls.base_address_all_acct,Yes,,,,,,vzw-it-pr-billing-00,crd_prd_tbls.base_address_all_acct,"dg_gk1v_edwdo_wls_udm_crd_crd_t1020_ld_base_address_all_acct_hist
dg_gk1v_edwdo_wls_udm_crd_crd_t1100_ld_base_address_hist","At 10:00, on Sunday
At 10:30, every day"
vzw-fin-st-inventory-20,Growth,ds_inventory_162,marketing_summary_6271,OPS_DATA_190,marketing_summary_6271,vzw-mkt-ds-customer-21,ds_network_026,marketing_summary_6271,vz-it-pr-gk1v-edwdo-0.crd_prd_allvm.base_address_all_acct_hist,Yes,,,,,11/21/2025,Pointing to modernized table crd_prd_tbls.base_address_all_acct_hist,Yes,,,,,,vzw-it-pr-billing-00,crd_prd_tbls.base_address_all_acct_hist,dg_gk1v_edwdo_wls_udm_crd_crd_t1100_ld_base_address_hist,"At 10:30, every day"
vzw-fin-st-inventory-20,Growth,ds_inventory_162,marketing_fact_6272,OPS_DATA_190,marketing_fact_6272,vzw-mkt-ds-customer-21,ds_network_026,marketing_fact_6272,vz-it-pr-gk1v-edwdo-0.crd_prd_allvm.base_address_block,Yes,,,,,11/18/2025,Pointing to modernized table crd_prd_tbls.base_address_block,Yes,,,,,,vzw-it-pr-billing-00,crd_prd_tbls.base_address_block,"dg_gk1v_edwdo_wls_udm_crd_crd_t1002_ld_base_address
dg_gk1v_edwdo_wls_udm_crd_crd_t1110_ld_base_address_block","At 12:15, on Sunday
At 16:00, on Monday"
vzw-ops-pl-customer-18,,ds_network_156,marketing_master_6275,MKT_UDA_163,marketing_master_6275,vzw-ops-pl-customer-18,ds_sales_001,marketing_master_6275,vz-it-pr-gk1v-bizdo-0.aar_prdusr_tbls.bcm_bu_case_marketing_xref,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bcm_bu_case_marketing_xref,dg_gk1v_edwdo_mrkt_bcm_bu_case_mrkt_xref,"""18 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,finance_fact_6277,MKT_UDA_163,finance_fact_6277,vzw-ops-pl-customer-18,ds_sales_001,finance_fact_6277,vz-it-pr-gk1v-bizdo-0.aar_prdusr_tbls.bcm_business_case_master,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bcm_business_case_master,dg_gk1v_edwdo_mrkt_bcm_business_case_master,"""42 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_summary_6279,MKT_UDA_163,billing_summary_6279,vzw-ops-pl-customer-18,ds_sales_001,billing_summary_6279,vz-it-pr-gk1v-bizdo-0.aar_prdusr_tbls.bcm_marketing_prop_details,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bcm_marketing_prop_details,dg_gk1v_edwdo_mrkt_bcm_marketing_prop_details,"""45 14 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,support_summary_6281,MKT_UDA_163,support_summary_6281,vzw-ops-pl-customer-18,ds_sales_001,support_summary_6281,vz-it-pr-gk1v-bizdo-0.aar_prdusr_tbls.bcm_marketing_sed_xref,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bcm_marketing_sed_xref,dg_gk1v_edwdo_mrkt_bcm_marketing_sed_xref,"""37 12 * * *""",,,,
vzw-fin-st-inventory-20,,ds_billing_146,sales_detail_6283,OPS_DATA_190,sales_detail_6283,vzw-mkt-ds-customer-21,ds_network_026,sales_detail_6283,vz-it-pr-gk1v-edwdo-0.crd_prd_allvm.bdc_comptitr_sumry,Yes,,,,,12/18/2025 - Adhoc check,Pointing to Modernized Table crd_prd_tbls.bdc_comptitr_sumry,Yes,,,,,,vzw-it-pr-billing-00,crd_prd_tbls.bdc_comptitr_sumry,dg_gk1v_edwdo_wls_udm_crd_t4015_ld_bdc_comptitr_sumry,"At 22:00, day 1"
vzw-mkt-ds-customer-21,,ds_billing_164,support_xref_6284,STG_LNDG_222,support_xref_6284,vzw-mkt-ds-customer-21,ds_marketing_064,support_xref_6284,vz-it-pr-gk1v-edwdo-0.fttp_tblsv.bdms_addrs_bisi,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,billing_detail_6285,FIN_CORE_223,billing_detail_6285,vzw-mkt-ds-customer-21,ds_billing_065,billing_detail_6285,vz-it-pr-gk1v-edwdo-0.fttp_userv.bdms_aedw_wc,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,support_xref_6286,FIN_CORE_223,support_xref_6286,vzw-mkt-ds-customer-21,ds_billing_065,support_xref_6286,vz-it-pr-gk1v-edwdo-0.fttp_userv.bdms_boston_fiber,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,finance_fact_6287,MKT_UDA_207,finance_fact_6287,vzw-mkt-ds-customer-21,ds_customer_043,finance_fact_6287,vz-it-pr-gk1v-edwdo-0.dw_ssp_tblsv.bdms_mdu_mtu_dim,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,sales_fact_6292,FIN_CORE_254,sales_fact_6292,vzw-ops-pl-customer-18,ds_billing_097,sales_fact_6292,vz-it-pr-gk1v-bizdo-0.ntl_prdusr_tbls.bgid_mapping_xref,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bgid_mapping_xref,dg_gk1v_edwdo_mrkt_bgid_mapping_xref,"""57 13 * * *""",,,,
vzw-fin-st-inventory-20,Core,ds_inventory_162,inventory_detail_6294,EDW_PRD_247,sales_detail_6295,vzw-mkt-ds-customer-21,ds_marketing_090,sales_detail_6295,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_atomic_prod_hier_rollup_v,Yes,,,,,Baseline,Pointing to modernized table: bi_prd_tbls.bi_atomic_prod_hier_rollup,No,,,,,,vzw-it-pr-billing-00,bi_prd_tbls.bi_atomic_prod_hier_rollup,dg_gk1v_edwdo_wls_bi_atomic_prod_hier_dly_curr,
vzw-fin-st-inventory-20,Core,ds_inventory_162,marketing_detail_6296,EDW_PRD_247,billing_summary_6297,vzw-mkt-ds-customer-21,ds_marketing_090,billing_summary_6297,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_calendar_date_v,Yes,,,,,11/18/2025,Pointing to modernized table bi_prd_tbls.bi_calendar_date,Yes,,,,,,vzw-it-pr-billing-00,bi_prd_tbls.bi_calendar_date,"dg_gk1v_edwdo_wls_rp_t100_ad_udm_bi_rpt_fact_integrity
dg_gk1v_edwdo_wls_udm_bi_rp_t100_us_bi_rpt_price_plan","At 00:47, every day"
vzw-fin-st-inventory-20,,ds_inventory_162,billing_detail_6300,EDW_PRD_247,customer_lookup_6301,vzw-mkt-ds-customer-21,ds_marketing_090,customer_lookup_6301,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_collection_status_v,Yes,,,,,11/11/2025,Pointing to modernized table: vz-it-pr-gk1v-edwdo-0.bi_prd_tbls.bi_collection_status,No,,,,,,vzw-it-pr-billing-00,bi_prd_tbls.bi_collection_status,"dg_gk1v_edwdo_wls_rp_t100_ad_udm_bi_rpt_fact_integrity
dg_gk1v_edwdo_wls_udm_bi_rp_t100_us_bi_rpt_price_plan","At 00:47, every day"
vzw-mkt-ds-customer-21,,ds_billing_164,finance_xref_6304,STG_LNDG_266,finance_xref_6304,vzw-mkt-ds-customer-21,ds_customer_110,finance_xref_6304,vz-it-pr-gk1v-edwdo-0.sabit_tblsv.bi_date_dm,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,sales_dim_6305,STG_LNDG_266,sales_dim_6305,vzw-mkt-ds-customer-21,ds_customer_110,sales_dim_6305,vz-it-pr-gk1v-edwdo-0.sabit_tblsv.bi_dispatch_dm,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,support_xref_6306,STG_LNDG_266,support_xref_6306,vzw-mkt-ds-customer-21,ds_customer_110,support_xref_6306,vz-it-pr-gk1v-edwdo-0.sabit_tblsv.bi_disposition_cause_code,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,marketing_dim_6307,STG_LNDG_266,marketing_dim_6307,vzw-mkt-ds-customer-21,ds_customer_110,marketing_dim_6307,vz-it-pr-gk1v-edwdo-0.sabit_tblsv.bi_disposition_code,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,billing_summary_6308,EDW_PRD_247,sales_fact_6309,vzw-mkt-ds-customer-21,ds_marketing_090,sales_fact_6309,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_eqp_rollup_v,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,Core,ds_inventory_162,marketing_detail_6310,EDW_PRD_247,sales_summary_6311,vzw-mkt-ds-customer-21,ds_marketing_090,sales_summary_6311,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_equipment_v,Yes,,,,,11/18/2025,Pointing to modernized table bi_prd_tbls.bi_equipment,Yes,,,,,,vzw-it-pr-billing-00,bi_prd_tbls.bi_equipment,"dg_gk1v_edwdo_wls_rp_t205_ad_udm_bi_rpt_fact_integrity
dg_gk1v_edwdo_wls_rp_t100_ad_udm_bi_rpt_fact_integrity
dg_gk1v_edwdo_wls_udm_bi_rp_t100_us_bi_rpt_price_plan","At 00:47, every day
At 00:47, every day"
vzw-fin-st-inventory-20,Core,ds_inventory_162,support_fact_6312,EDW_PRD_247,sales_summary_6313,vzw-mkt-ds-customer-21,ds_marketing_090,sales_summary_6313,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_prod_activity_v,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,sales_master_6314,FIN_CORE_174,sales_master_6314,vzw-mkt-ds-customer-21,ds_marketing_011,sales_master_6314,vz-it-pr-gk1v-edwdo-0.bi_prd_itvm.bi_prod_scripts,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,sales_detail_6315,FIN_CORE_174,sales_detail_6315,vzw-mkt-ds-customer-21,ds_marketing_011,sales_detail_6315,vz-it-pr-gk1v-edwdo-0.bi_prd_itvm.bi_prod_scripts_dtl,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,billing_fact_6316,EDW_PRD_247,sales_lookup_6317,vzw-mkt-ds-customer-21,ds_marketing_090,sales_lookup_6317,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_prod_sum_v,Yes,,,,,12/18/2025 - Adhoc check,Pointing to modernized table bi_prd_tbls.bi_prod_sum,Yes,,,,,,vzw-it-pr-billing-00,bi_prd_tbls.bi_prod_sum,"dg_gk1v_edwdo_wls_udm_bi2_rp_t224_ld_bi_prod_sum
dg_gk1v_edwdo_wls_udm_bi2_rp_t225_ld_bi_prod_sum",
vzw-fin-st-inventory-20,Core,ds_inventory_162,inventory_detail_6318,EDW_PRD_247,sales_detail_6319,vzw-mkt-ds-customer-21,ds_marketing_090,sales_detail_6319,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_product_type_v,Yes,,,,,11/11/2025,Pointing to modernized table: vz-it-pr-gk1v-edwdo-0.bi_prd_tbls.bi_product_type,No,,,,,,vzw-it-pr-billing-00,bi_prd_tbls.bi_product_type,dg_gk1v_edwdo_wls_udm_bi_rp_t100_us_bi_rpt_price_plan,
vzw-fin-st-inventory-20,,ds_inventory_162,network_xref_6320,EDW_PRD_247,finance_fact_6321,vzw-mkt-ds-customer-21,ds_marketing_090,finance_fact_6321,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bi_service_v,Yes,,,,,11/11/2025,Pointing to modernized table: vz-it-pr-gk1v-edwdo-0.bi_prd_tbls.bi_service,No,,,,,,vzw-it-pr-billing-00,bi_prd_tbls.bi_service,dg_gk1v_edwdo_wls_udm_bi_rp_t100_us_bi_rpt_price_plan,
vzw-mkt-ds-customer-21,,ds_billing_164,finance_fact_6322,STG_LNDG_266,finance_fact_6322,vzw-mkt-ds-customer-21,ds_customer_110,finance_fact_6322,vz-it-pr-gk1v-edwdo-0.sabit_tblsv.bi_work_group,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,finance_fact_6323,OPS_DATA_175,finance_fact_6323,vzw-mkt-ds-customer-21,ds_inventory_012,finance_fact_6323,vz-it-pr-gk1v-edwdo-0.bus_tblsv.bill_acct_hier,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,inventory_xref_6324,MKT_UDA_177,inventory_xref_6324,vzw-mkt-ds-customer-21,ds_finance_014,inventory_xref_6324,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.bill_smry,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,marketing_xref_6325,MKT_UDA_177,marketing_xref_6325,vzw-mkt-ds-customer-21,ds_finance_014,marketing_xref_6325,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.billg_headr_smry,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,billing_lookup_6326,MKT_UDA_177,billing_lookup_6326,vzw-mkt-ds-customer-21,ds_finance_014,billing_lookup_6326,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.billg_mstr,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,Core,ds_inventory_162,customer_summary_6327,EDW_PRD_247,inventory_fact_6328,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_fact_6328,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.billing_method_v,Yes,,,,,11/24/2025,Pointing to modernized table udm_prd_tbls.billing_method,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.billing_method,"dg_gk1v_edwpr_wls_vsn_vsn2sew_upserts
dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","At 07:00, every day
At 17:00, every day
None
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
vzw-fin-st-inventory-20,,ds_sales_153,billing_dim_6335,EDW_PRD_294,billing_dim_6335,vzw-mkt-ds-customer-21,ds_sales_158,billing_dim_6335,vz-it-pr-gk1v-edwdo-0.vzw_reporting_allvm.bl_acct,Yes,,,,,,"Not required to flip, already views are pointing to GCP native built tables",Yes,,,,,,vzw-ops-pl-billing-04,vz-it-pr-gk1v-cwlspr-0.vzw_cndra_prd_rtstbls.bl_acct,,
vzw-fin-st-inventory-20,,ds_sales_153,customer_master_6336,EDW_PRD_294,customer_master_6336,vzw-mkt-ds-customer-21,ds_sales_158,customer_master_6336,vz-it-pr-gk1v-edwdo-0.vzw_reporting_allvm.bl_acct_addl_info,Yes,,,,,,"Not required to flip, already views are pointing to GCP native built tables",Yes,,,,,,vzw-ops-pl-billing-04,vz-it-pr-gk1v-cwlspr-0.vzw_cndra_prd_rtstbls.bl_acct_addl_info,,
vzw-fin-st-inventory-20,,ds_sales_153,billing_dim_6337,EDW_PRD_294,billing_dim_6337,vzw-mkt-ds-customer-21,ds_sales_158,billing_dim_6337,vz-it-pr-gk1v-edwdo-0.vzw_reporting_allvm.bl_acct_customer_mtn,Yes,,,,,,"Not required to flip, already views are pointing to GCP native built tables",Yes,,,,,,vzw-ops-pl-billing-04,vz-it-pr-gk1v-cwlspr-0.vzw_cndra_prd_rtstbls.bl_acct_customer_mtn,,
vzw-mkt-ds-customer-21,Core,ds_billing_164,finance_lookup_6338,EDW_PRD_247,inventory_fact_6339,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_fact_6339,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bl_acct_pmt_stat_v,Yes,,,,,12/3/2025,Pointing to modernized table udm_prd_tbls.bl_acct_pmt_stat,Yes,,,,dg_gk1v_edwpr_tpt_mrkt_bl_acct_pmt_stat,,vzw-it-pr-billing-00,udm_prd_tbls.bl_acct_pmt_stat,dg_gk1v_edwpr_wls_dcp_vsn_cust_dvc_eqp_trans,
vzw-fin-st-inventory-20,,ds_sales_153,marketing_fact_6340,EDW_PRD_247,sales_summary_6341,vzw-mkt-ds-customer-21,ds_marketing_090,sales_summary_6341,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.bl_acct_svc_prod_v,Yes,,,,,,"Not required to flip, already views are pointing to GCP native built tables",No,,,,,,vzw-ops-pl-billing-04,vz-it-pr-gk1v-cwlspr-0.vzw_cndra_prd_rtstbls.bl_acct_svc_prod,,
vzw-ops-pl-customer-18,,ds_network_156,billing_master_6342,EDW_PRD_249,billing_master_6342,vzw-ops-pl-customer-18,ds_billing_092,billing_master_6342,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.bl_table_load_status,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bl_table_load_status,dg_gk1v_edwdo_mrkt_bl_table_load_status,"""30 14 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_lookup_6343,EDW_PRD_249,inventory_lookup_6343,vzw-ops-pl-customer-18,ds_billing_092,inventory_lookup_6343,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.bm_pup_apo_reduction_base,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bm_pup_apo_reduction_base,dg_gk1v_edwdo_mrkt_bm_pup_apo_reduction_base,"""32 14 * * *""",,,,
vzw-it-pr-marketing-22,,ds_support_112,billing_lookup_6344,OPS_DATA_268,billing_lookup_6344,vzw-mkt-ds-customer-21,ds_inventory_113,billing_lookup_6344,vz-it-pr-gk1v-edwdo-0.ssp_cpf_tblsv.bo_mapping,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,marketing_summary_6345,MKT_UDA_177,marketing_summary_6345,vzw-mkt-ds-customer-21,ds_finance_014,marketing_summary_6345,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.boe_crm_offer,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,customer_fact_6346,MKT_UDA_177,customer_fact_6346,vzw-mkt-ds-customer-21,ds_finance_014,customer_fact_6346,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.boe_peak_leadlist,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,finance_fact_6347,MKT_UDA_177,finance_fact_6347,vzw-mkt-ds-customer-21,ds_finance_014,finance_fact_6347,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.boe_peak_mktg_list,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_dim_6348,EDW_PRD_249,customer_dim_6348,vzw-ops-pl-customer-18,ds_billing_092,customer_dim_6348,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.bteq_testerror,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.bteq_testerror,dg_gk1v_edwdo_mrkt_bteq_testerror,"""20 13 * * *""",,,,
vzw-mkt-ds-customer-21,,ds_billing_164,support_fact_6351,STG_LNDG_217,support_fact_6351,vzw-mkt-ds-customer-21,ds_marketing_053,support_fact_6351,vz-it-pr-gk1v-edwdo-0.edw_stg_tfs_vw.bu_hq_view,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,support_summary_6352,STG_LNDG_217,support_summary_6352,vzw-mkt-ds-customer-21,ds_marketing_053,support_summary_6352,vz-it-pr-gk1v-edwdo-0.edw_stg_tfs_vw.bu_loc_view,Yes,,,,,,,,,,,,,,,,
vzw-mkt-ds-customer-21,,ds_billing_164,network_fact_6353,MKT_UDA_177,network_fact_6353,vzw-mkt-ds-customer-21,ds_finance_014,network_fact_6353,vz-it-pr-gk1v-edwdo-0.cdi_crm_tblsv.byo_nonvz_rtr_upg_offer,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,inventory_lookup_6354,EDW_PRD_249,inventory_lookup_6354,vzw-ops-pl-customer-18,ds_billing_092,inventory_lookup_6354,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.byob,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.byob,dg_gk1v_edwdo_mrkt_byob,"""09 15 * * *""",,,,
